5,2005 story of an untimely demise (5/10) 🍔,https://www.youtube.com/watch?v=a9JvlY4DikI&t=37m42s
5,*6.5/10 grade story exists*,<b>6.5/10 grade story exists</b>
5,Grandma Village Story (5/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=25m22s
5,Kotha Story (5/10),https://www.youtube.com/watch?v=MNAy0Qij4aA&t=1h08m35s
5,,https://www.youtube.com/watch?v=PBBsSFByajU&t=10m53s
5,,https://www.youtube.com/watch?v=PBBsSFByajU&t=1h24m16s
5,,https://www.youtube.com/watch?v=PBBsSFByajU&t=1h30m59s
8,,https://www.youtube.com/watch?v=BH8b_d410KA&t=31m51s
8,,https://www.youtube.com/watch?v=BH8b_d410KA&t=1h02m29s
8,college hostel (8/10),https://www.youtube.com/watch?v=sLwDubs2mj4&t=54m38s
8,Second Story ( Now I&#39;m scared to drive alone at night ) 8/10,https://www.youtube.com/watch?v=o2S1y4OouJE&t=25m50s
8,Seventh Story 8/10 ( Dental Hostel Horror Story ),https://www.youtube.com/watch?v=o2S1y4OouJE&t=01h20m30s
8,Ninth Story 8/10 ( Calcutta Village Horror Story ),https://www.youtube.com/watch?v=o2S1y4OouJE&t=01h44m30s
8,Dead owner of the house ghost (8/10),https://www.youtube.com/watch?v=U5DZkZjSMMg&t=1h47m33s
8,Nurse got a scary dream at night in hospital and then 🙁8/10,https://www.youtube.com/watch?v=nPX_iveXH8Y&t=40m30s
8,Uncle and Aunty had strange experience while sleeping  in Niece Tanya&#39;s room 🤔8/10,https://www.youtube.com/watch?v=nPX_iveXH8Y&t=51m30s
8,Subhash had Weird and spooky metro experience at night which continued with him at his house 😕8/10,https://www.youtube.com/watch?v=nPX_iveXH8Y&t=1h03m14s
8,black magic and spooky experience at Hilly Locality😐 8/10,https://www.youtube.com/watch?v=nPX_iveXH8Y&t=1h46m57s
8,Possession  Time Travel  Durga Festival and Eye to Eye Stare etc Combo Story 🌚8/10,https://www.youtube.com/watch?v=nPX_iveXH8Y&t=1h56m34s
8,Man posessing family member to communicate  (8/10),https://www.youtube.com/watch?v=s829s3BN9E0&t=1h16m10s
